"index","year","word","page","frequency","articleCount","stfreq"
"1885:2",1885,"QUOTATIONS",2,77,688,11.1918604651163
"1885:2",1885,"MARKET",2,75,688,10.9011627906977
"1885:2",1885,"Sago",2,74,688,10.7558139534884
"1885:2",1885,"Malacca",2,70,688,10.1744186046512
"1885:3",1885,"News",3,67,673,9.9554234769688
"1885:3",1885,"Editor",3,46,673,6.83506686478455
"1885:3",1885,"tli",3,45,673,6.68647845468054
"1885:3",1885,"Brit",3,43,673,6.38930163447251
"1885:3",1885,"tbe",3,37,673,5.49777117384844
"1885:3",1885,"one",3,36,673,5.34918276374443
"1885:3",1885,"aad",3,35,673,5.20059435364042
"1885:3",1885,"thai",3,34,673,5.0520059435364
"1885:3",1885,"ill",3,33,673,4.90341753343239
"1885:3",1885,"following",3,32,673,4.75482912332838
"1885:4",1885,"Brit",4,394,357,110.364145658263
"1885:4",1885,"SHIPPING",4,129,357,36.1344537815126
"1885:4",1885,"ARRIVALS",4,112,357,31.3725490196078
"1885:4",1885,"HARBOUR",4,111,357,31.0924369747899
"1885:4",1885,"CLEARANCES",4,105,357,29.4117647058824
"1885:4",1885,"Hnt",4,104,357,29.1316526610644
"1885:4",1885,"itr",4,96,357,26.890756302521
"1885:4",1885,"lint",4,84,357,23.5294117647059
"1885:4",1885,"Name",4,80,357,22.4089635854342
"1885:4",1885,"Captain",4,52,357,14.5658263305322
"1885:5",1885,"Brit",5,394,357,110.364145658263
"1885:5",1885,"SHIPPING",5,129,357,36.1344537815126
"1885:5",1885,"ARRIVALS",5,112,357,31.3725490196078
"1885:5",1885,"HARBOUR",5,111,357,31.0924369747899
"1885:5",1885,"CLEARANCES",5,105,357,29.4117647058824
"1885:5",1885,"Hnt",5,104,357,29.1316526610644
"1885:5",1885,"itr",5,96,357,26.890756302521
"1885:5",1885,"lint",5,84,357,23.5294117647059
"1885:5",1885,"Name",5,80,357,22.4089635854342
"1885:5",1885,"Captain",5,52,357,14.5658263305322
"1886:2",1886,"COMMERCIAL",2,274,1573,17.418944691672
"1886:2",1886,"small",2,260,1573,16.5289256198347
"1886:2",1886,"CLOSE",2,236,1573,15.0031786395423
"1886:2",1886,"MAILS",2,235,1573,14.9396058486968
"1886:2",1886,"Ist",2,221,1573,14.0495867768595
"1886:2",1886,"TELEGRAMS",2,211,1573,13.4138588684043
"1886:2",1886,"quality",2,203,1573,12.9052765416402
"1886:2",1886,"Flour",2,198,1573,12.5874125874126
"1886:2",1886,"Flake",2,196,1573,12.4602670057216
"1886:2",1886,"Sago",2,195,1573,12.396694214876
"1886:3",1886,"News",3,327,1344,24.3303571428571
"1886:3",1886,"Court",3,138,1344,10.2678571428571
"1886:3",1886,"tli",3,104,1344,7.73809523809524
"1886:3",1886,"thai",3,89,1344,6.62202380952381
"1886:3",1886,"Police",3,82,1344,6.10119047619048
"1886:3",1886,"Malacca",3,74,1344,5.50595238095238
"1886:3",1886,"ill",3,74,1344,5.50595238095238
"1886:3",1886,"tha",3,66,1344,4.91071428571429
"1886:3",1886,"tin",3,66,1344,4.91071428571429
"1886:3",1886,"ami",3,63,1344,4.6875
"1886:3",1886,"aad",3,57,1344,4.24107142857143
"1886:3",1886,"following",3,55,1344,4.09226190476191
"1886:4",1886,"Brit",4,384,874,43.9359267734554
"1886:4",1886,"SHIPPING",4,269,874,30.7780320366133
"1886:4",1886,"HARBOUR",4,260,874,29.7482837528604
"1886:4",1886,"ARRIVALS",4,252,874,28.8329519450801
"1886:4",1886,"CLEARANCES",4,240,874,27.4599542334096
"1886:4",1886,"lint",4,174,874,19.908466819222
"1886:4",1886,"Name",4,174,874,19.908466819222
"1886:4",1886,"Captain",4,146,874,16.7048054919908
"1886:4",1886,"itr",4,137,874,15.675057208238
"1886:4",1886,"Date",4,124,874,14.187643020595
"1886:4",1886,"Dati",4,88,874,10.0686498855835
"1887:2",1887,"small",2,134,743,18.0349932705249
"1887:2",1887,"TELEGRAMS",2,121,743,16.2853297442799
"1887:2",1887,"REUTERS",2,116,743,15.6123822341857
"1887:2",1887,"Ist",2,110,743,14.8048452220727
"1887:2",1887,"quality",2,106,743,14.2664872139973
"1887:2",1887,"COMMERCIAL",2,106,743,14.2664872139973
"1887:2",1887,"Sago",2,102,743,13.7281292059219
"1887:2",1887,"Pepper",2,74,743,9.95962314939435
"1887:2",1887,"Flake",2,74,743,9.95962314939435
"1887:2",1887,"Bali",2,67,743,9.01749663526245
"1887:2",1887,"Sar",2,65,743,8.74831763122476
"1887:2",1887,"Tapioca",2,65,743,8.74831763122476
"1887:2",1887,"mcd",2,65,743,8.74831763122476
"1887:2",1887,"Close",2,64,743,8.61372812920592
"1887:2",1887,"Mails",2,64,743,8.61372812920592
"1887:3",1887,"News",3,236,870,27.1264367816092
"1887:3",1887,"Court",3,65,870,7.47126436781609
"1887:3",1887,"tbe",3,63,870,7.24137931034483
"1887:3",1887,"Malacca",3,59,870,6.7816091954023
"1887:3",1887,"ami",3,56,870,6.4367816091954
"1887:3",1887,"thai",3,54,870,6.20689655172414
"1887:3",1887,"tli",3,52,870,5.97701149425287
"1887:3",1887,"ill",3,51,870,5.86206896551724
"1887:3",1887,"aud",3,43,870,4.94252873563218
"1887:3",1887,"EDITOR",3,42,870,4.82758620689655
"1887:4",1887,"Brit",4,170,485,35.0515463917526
"1887:4",1887,"HARBOUR",4,119,485,24.5360824742268
"1887:4",1887,"SHIPPING",4,116,485,23.9175257731959
"1887:4",1887,"ARRIVALS",4,114,485,23.5051546391753
"1887:4",1887,"CLEARANCES",4,100,485,20.6185567010309
"1887:4",1887,"itr",4,69,485,14.2268041237113
"1887:4",1887,"lint",4,51,485,10.5154639175258
"1887:4",1887,"Date",4,46,485,9.48453608247423
"1887:4",1887,"Name",4,44,485,9.07216494845361
"1887:4",1887,"Captain",4,41,485,8.45360824742268
"1889:2",1889,"MAILS",2,388,2742,14.1502552881109
"1889:2",1889,"Bali",2,313,2742,11.4150255288111
"1889:2",1889,"COMMERCIAL",2,286,2742,10.4303428154632
"1889:2",1889,"CLOSE",2,281,2742,10.2479941648432
"1889:2",1889,"tbe",2,268,2742,9.77388767323122
"1889:2",1889,"TELEGRAMS",2,256,2742,9.33625091174325
"1889:2",1889,"REUTERS",2,251,2742,9.15390226112327
"1889:2",1889,"aud",2,246,2742,8.97155361050328
"1889:2",1889,"Sago",2,240,2742,8.7527352297593
"1889:2",1889,"small",2,230,2742,8.38803792851933
"1889:3",1889,"News",3,363,1790,20.2793296089385
"1889:3",1889,"tbe",3,146,1790,8.15642458100559
"1889:3",1889,"aud",3,114,1790,6.36871508379888
"1889:3",1889,"Singapore",3,101,1790,5.64245810055866
"1889:3",1889,"tli",3,99,1790,5.53072625698324
"1889:3",1889,"thai",3,98,1790,5.47486033519553
"1889:3",1889,"Shipping",3,92,1790,5.13966480446927
"1889:3",1889,"ill",3,90,1790,5.02793296089385
"1889:3",1889,"tha",3,86,1790,4.80446927374302
"1889:3",1889,"tho",3,80,1790,4.46927374301676
"1889:4",1889,"Captain",4,338,1195,28.2845188284519
"1889:4",1889,"ARRIVALS",4,247,1195,20.6694560669456
"1889:4",1889,"Brit",4,238,1195,19.9163179916318
"1889:4",1889,"CLEARANCES",4,236,1195,19.7489539748954
"1889:4",1889,"itr",4,207,1195,17.3221757322176
"1889:4",1889,"PORT",4,144,1195,12.0502092050209
"1889:4",1889,"STEAMERS",4,123,1195,10.2928870292887
"1889:4",1889,"EXPECTED",4,122,1195,10.2092050209205
"1889:4",1889,"Colonial",4,108,1195,9.03765690376569
"1889:4",1889,"tons",4,106,1195,8.87029288702929
"1889:5",1889,"Captain",5,22,163,13.4969325153374
"1889:5",1889,"News",5,17,163,10.4294478527607
"1889:5",1889,"ARRIVALS",5,15,163,9.20245398773006
"1889:5",1889,"Brit",5,15,163,9.20245398773006
"1889:5",1889,"CLEARANCES",5,14,163,8.58895705521472
"1889:5",1889,"tbe",5,13,163,7.97546012269939
"1889:5",1889,"PORT",5,12,163,7.36196319018405
"1889:5",1889,"itr",5,12,163,7.36196319018405
"1889:5",1889,"EXPECTED",5,11,163,6.74846625766871
"1889:5",1889,"aud",5,9,163,5.52147239263804
"1889:5",1889,"STEAMERS",5,9,163,5.52147239263804
"1889:5",1889,"tons",5,9,163,5.52147239263804
"1889:5",1889,"Council",5,9,163,5.52147239263804
"1889:5",1889,"Roads",5,8,163,4.9079754601227
"1889:5",1889,"Legislative",5,8,163,4.9079754601227
"1889:5",1889,"Colonial",5,7,163,4.29447852760736
"1889:5",1889,"Name",5,7,163,4.29447852760736
"1889:5",1889,"ill",5,7,163,4.29447852760736
"1890:2",1890,"MAILS",2,410,3253,12.6037503842607
"1890:2",1890,"TELEGRAMS",2,347,3253,10.6670765447279
"1890:2",1890,"CLOSE",2,286,3253,8.79188441438672
"1890:2",1890,"COMMERCIAL",2,282,3253,8.66892099600369
"1890:2",1890,"REUTERS",2,233,3253,7.16261912081156
"1890:2",1890,"NEXT",2,209,3253,6.42483861051337
"1890:2",1890,"DUE",2,208,3253,6.39409775591761
"1890:2",1890,"News",2,182,3253,5.59483553642791
"1890:2",1890,"tbe",2,176,3253,5.41039040885337
"1890:2",1890,"Bali",2,160,3253,4.91853673532124
"1890:3",1890,"News",3,353,2275,15.5164835164835
"1890:3",1890,"tli",3,163,2275,7.16483516483517
"1890:3",1890,"aad",3,114,2275,5.01098901098901
"1890:3",1890,"ill",3,111,2275,4.87912087912088
"1890:3",1890,"List",3,104,2275,4.57142857142857
"1890:3",1890,"Passenger",3,98,2275,4.30769230769231
"1890:3",1890,"tin",3,90,2275,3.95604395604396
"1890:3",1890,"iii",3,75,2275,3.2967032967033
"1890:3",1890,"til",3,75,2275,3.2967032967033
"1890:3",1890,"ami",3,70,2275,3.07692307692308
"1890:3",1890,"Singapore",3,64,2275,2.81318681318681
"1890:4",1890,"ARRIVALS",4,277,1489,18.6030893216924
"1890:4",1890,"STEAMERS",4,272,1489,18.2672934855608
"1890:4",1890,"EXPECTED",4,270,1489,18.1329751511081
"1890:4",1890,"PORT",4,262,1489,17.5957018132975
"1890:4",1890,"CLEARANCES",4,255,1489,17.1255876427132
"1890:4",1890,"SAILING",4,85,1489,5.70852921423774
"1890:4",1890,"ANJER",4,84,1489,5.64137004701142
"1890:4",1890,"VESSELS",4,83,1489,5.57421087978509
"1890:4",1890,"LOADING",4,79,1489,5.30557421087978
"1890:4",1890,"Brit",4,78,1489,5.23841504365346
"1891:2",1891,"MAILS",2,397,2933,13.5356290487555
"1891:2",1891,"TELEGRAMS",2,295,2933,10.0579611319468
"1891:2",1891,"CLOSE",2,281,2933,9.58063416297306
"1891:2",1891,"COMMERCIAL",2,278,2933,9.47834981247869
"1891:2",1891,"REUTERS",2,241,2933,8.21684282304807
"1891:2",1891,"Bali",2,205,2933,6.98943061711558
"1891:2",1891,"MMM",2,193,2933,6.58029321513808
"1891:2",1891,"via",2,168,2933,5.72792362768496
"1891:2",1891,"tbe",2,167,2933,5.69382884418684
"1891:2",1891,"NEXT",2,165,2933,5.62563927719059
"1891:3",1891,"News",3,226,2193,10.3055175558596
"1891:3",1891,"ill",3,155,2193,7.06794345645235
"1891:3",1891,"Urn",3,131,2193,5.97355221158231
"1891:3",1891,"tin",3,126,2193,5.74555403556772
"1891:3",1891,"aad",3,121,2193,5.51755585955312
"1891:3",1891,"List",3,116,2193,5.28955768353853
"1891:3",1891,"ami",3,113,2193,5.15275877792978
"1891:3",1891,"Tin",3,105,2193,4.78796169630643
"1891:3",1891,"Passenger",3,100,2193,4.55996352029184
"1891:3",1891,"tbe",3,98,2193,4.468764249886
"1891:3",1891,"thai",3,98,2193,4.468764249886
"1891:4",1891,"lint",4,327,1406,23.2574679943101
"1891:4",1891,"PORT",4,276,1406,19.6301564722617
"1891:4",1891,"ARRIVALS",4,251,1406,17.8520625889047
"1891:4",1891,"SHIPPING",4,250,1406,17.7809388335704
"1891:4",1891,"VESSELS",4,241,1406,17.1408250355619
"1891:4",1891,"CLEARANCES",4,219,1406,15.5761024182077
"1891:4",1891,"TRADING",4,159,1406,11.3086770981508
"1891:4",1891,"Brit",4,156,1406,11.0953058321479
"1891:4",1891,"itr",4,107,1406,7.61024182076814
"1891:4",1891,"Expected",4,106,1406,7.53911806543385
"1892:2",1892,"MAILS",2,381,3000,12.7
"1892:2",1892,"CLOSE",2,284,3000,9.46666666666667
"1892:2",1892,"COMMERCIAL",2,283,3000,9.43333333333333
"1892:2",1892,"TELEGRAMS",2,277,3000,9.23333333333333
"1892:2",1892,"tbe",2,274,3000,9.13333333333333
"1892:2",1892,"REUTERS",2,260,3000,8.66666666666667
"1892:2",1892,"Sarawak",2,232,3000,7.73333333333333
"1892:2",1892,"QUOTATIONS",2,167,3000,5.56666666666667
"1892:2",1892,"Bali",2,162,3000,5.4
"1892:2",1892,"via",2,143,3000,4.76666666666667
"1892:3",1892,"thai",3,225,2956,7.61163734776725
"1892:3",1892,"tbe",3,221,2956,7.47631935047361
"1892:3",1892,"aad",3,216,2956,7.30717185385656
"1892:3",1892,"tha",3,203,2956,6.86738836265223
"1892:3",1892,"tin",3,173,2956,5.85250338294993
"1892:3",1892,"List",3,165,2956,5.58186738836265
"1892:3",1892,"ill",3,163,2956,5.51420838971583
"1892:3",1892,"Passenger",3,152,2956,5.14208389715832
"1892:3",1892,"Urn",3,145,2956,4.90527740189445
"1892:3",1892,"Tin",3,144,2956,4.87144790257104
"1892:4",1892,"SHIPPING",4,283,1444,19.5983379501385
"1892:4",1892,"PORT",4,280,1444,19.3905817174515
"1892:4",1892,"ARRIVALS",4,269,1444,18.6288088642659
"1892:4",1892,"CLEARANCES",4,258,1444,17.8670360110803
"1892:4",1892,"Brit",4,242,1444,16.7590027700831
"1892:4",1892,"Expected",4,235,1444,16.2742382271468
"1892:4",1892,"VESSELS",4,233,1444,16.1357340720222
"1892:4",1892,"Vessels",4,224,1444,15.5124653739612
"1892:4",1892,"TRADING",4,214,1444,14.8199445983379
"1892:4",1892,"Wharf",4,202,1444,13.98891966759
"1893:2",1893,"tbe",2,560,2327,24.0653201547056
"1893:2",1893,"Per",2,260,2327,11.1731843575419
"1893:2",1893,"MAILS",2,244,2327,10.4856037816932
"1893:2",1893,"aud",2,227,2327,9.75504941985389
"1893:2",1893,"CLOSE",2,226,2327,9.71207563386334
"1893:2",1893,"COMMERCIAL",2,222,2327,9.54018048990116
"1893:2",1893,"TELEGRAMS",2,208,2327,8.93854748603352
"1893:2",1893,"REUTERS",2,183,2327,7.86420283626988
"1893:2",1893,"Sarawak",2,168,2327,7.21959604641169
"1893:2",1893,"London",2,149,2327,6.40309411259132
"1893:3",1893,"tbe",3,639,2667,23.9595050618673
"1893:3",1893,"Per",3,253,2667,9.48631421072366
"1893:3",1893,"aud",3,212,2667,7.94900637420322
"1893:3",1893,"News",3,148,2667,5.54930633670791
"1893:3",1893,"ami",3,144,2667,5.39932508436445
"1893:3",1893,"London",3,135,2667,5.06186726659168
"1893:3",1893,"Passenger",3,107,2667,4.01199850018748
"1893:3",1893,"List",3,104,2667,3.89951256092988
"1893:3",1893,"aad",3,102,2667,3.82452193475816
"1893:3",1893,"ill",3,102,2667,3.82452193475816
"1893:3",1893,"Passengers",3,102,2667,3.82452193475816
"1893:3",1893,"India",3,97,2667,3.63704536932883
"1893:4",1893,"Brit",4,330,1042,31.6698656429942
"1893:4",1893,"CLEARANCES",4,226,1042,21.6890595009597
"1893:4",1893,"PORT",4,224,1042,21.4971209213052
"1893:4",1893,"VESSELS",4,219,1042,21.0172744721689
"1893:4",1893,"SHIPPING",4,216,1042,20.7293666026871
"1893:4",1893,"Expected",4,207,1042,19.8656429942418
"1893:4",1893,"Vessels",4,203,1042,19.4817658349328
"1893:4",1893,"Wharf",4,202,1042,19.3857965451056
"1893:4",1893,"TRADING",4,201,1042,19.2898272552783
"1893:4",1893,"Dut",4,184,1042,17.658349328215
"1894:2",1894,"Per",2,578,2646,21.8442932728647
"1894:2",1894,"MAILS",2,484,2646,18.291761148904
"1894:2",1894,"Bali",2,421,2646,15.9108087679516
"1894:2",1894,"Coffee",2,372,2646,14.0589569160998
"1894:2",1894,"tbe",2,295,2646,11.1489040060469
"1894:2",1894,"CLOSE",2,284,2646,10.7331821617536
"1894:2",1894,"COMMERCIAL",2,282,2646,10.6575963718821
"1894:2",1894,"Sago",2,271,2646,10.2418745275888
"1894:2",1894,"via",2,260,2646,9.82615268329554
"1894:2",1894,"REUTERS",2,247,2646,9.33484504913076
"1894:3",1894,"tbe",3,909,3024,30.0595238095238
"1894:3",1894,"aud",3,228,3024,7.53968253968254
"1894:3",1894,"following",3,189,3024,6.25
"1894:3",1894,"NEWS",3,176,3024,5.82010582010582
"1894:3",1894,"Thk",3,164,3024,5.42328042328042
"1894:3",1894,"THK",3,149,3024,4.92724867724868
"1894:3",1894,"tin",3,141,3024,4.66269841269841
"1894:3",1894,"aad",3,132,3024,4.36507936507936
"1894:3",1894,"ami",3,125,3024,4.13359788359788
"1894:3",1894,"Tbe",3,124,3024,4.1005291005291
"1894:4",1894,"Brit",4,457,1382,33.068017366136
"1894:4",1894,"VESSELS",4,340,1382,24.602026049204
"1894:4",1894,"SHIPPING",4,283,1382,20.4775687409551
"1894:4",1894,"CLEARANCES",4,277,1382,20.0434153400868
"1894:4",1894,"PORT",4,273,1382,19.753979739508
"1894:4",1894,"ARRIVALS",4,256,1382,18.5238784370478
"1894:4",1894,"itr",4,242,1382,17.5108538350217
"1894:4",1894,"EXPECTED",4,208,1382,15.0506512301013
"1894:4",1894,"Wharf",4,174,1382,12.5904486251809
"1894:4",1894,"Dutch",4,173,1382,12.5180897250362
"1895:2",1895,"tbe",2,815,3014,27.0404777704048
"1895:2",1895,"MAILS",2,442,3014,14.664897146649
"1895:2",1895,"Per",2,297,3014,9.85401459854015
"1895:2",1895,"CLOSE",2,226,3014,7.49834107498341
"1895:2",1895,"aad",2,225,3014,7.46516257465163
"1895:2",1895,"ARRIVE",2,223,3014,7.39880557398806
"1895:2",1895,"LIST",2,222,3014,7.36562707365627
"1895:2",1895,"COMMERCIAL",2,221,3014,7.33244857332449
"1895:2",1895,"TELEGRAMS",2,215,3014,7.13337757133378
"1895:2",1895,"PASSENGER",2,211,3014,7.00066357000664
"1895:3",1895,"tbe",3,940,2761,34.0456356392611
"1895:3",1895,"aud",3,229,2761,8.29409634190511
"1895:3",1895,"NEWS",3,187,2761,6.77290836653386
"1895:3",1895,"THK",3,161,2761,5.83122057225643
"1895:3",1895,"Tbe",3,146,2761,5.28793915248098
"1895:3",1895,"lie",3,137,2761,4.96197030061572
"1895:3",1895,"HOME",3,128,2761,4.63600144875045
"1895:3",1895,"aad",3,117,2761,4.23759507424846
"1895:3",1895,"ill",3,115,2761,4.16515755161173
"1895:3",1895,"following",3,113,2761,4.09272002897501
"1895:3",1895,"Ihe",3,113,2761,4.09272002897501
"1895:4",1895,"VESSELS",4,374,1253,29.8483639265762
"1895:4",1895,"Brit",4,303,1253,24.1819632881085
"1895:4",1895,"SHIPPING",4,229,1253,18.2761372705507
"1895:4",1895,"EXPECTED",4,227,1253,18.1165203511572
"1895:4",1895,"CLEARANCES",4,219,1253,17.4780526735834
"1895:4",1895,"PORT",4,217,1253,17.3184357541899
"1895:4",1895,"ARRIVALS",4,213,1253,16.999201915403
"1895:4",1895,"Wharf",4,164,1253,13.0885873902634
"1895:4",1895,"TRADING",4,157,1253,12.5299281723863
"1895:4",1895,"atr",4,142,1253,11.3328012769354
"1895:5",1895,"EXCHANGE",5,38,256,14.84375
"1895:5",1895,"CHUTNEY",5,17,256,6.640625
"1895:5",1895,"tho",5,16,256,6.25
"1895:5",1895,"MARKET",5,16,256,6.25
"1895:5",1895,"PENANG",5,16,256,6.25
"1895:5",1895,"Tin",5,16,256,6.25
"1895:5",1895,"ROYAL",5,14,256,5.46875
"1895:5",1895,"QUOTATIONS",5,14,256,5.46875
"1895:5",1895,"ami",5,14,256,5.46875
"1895:5",1895,"lie",5,14,256,5.46875
"1895:5",1895,"Penang",5,14,256,5.46875
"1895:5",1895,"NAVY",5,13,256,5.078125
"1895:5",1895,"Bank",5,12,256,4.6875
"1895:5",1895,"months",5,12,256,4.6875
"1895:5",1895,"PHASES",5,12,256,4.6875
"1895:5",1895,"Private",5,12,256,4.6875
"1895:5",1895,"MOON",5,12,256,4.6875
"1895:5",1895,"Miss",5,11,256,4.296875
"1895:5",1895,"tin",5,11,256,4.296875
"1895:5",1895,"one",5,10,256,3.90625
"1895:5",1895,"Moon",5,10,256,3.90625
"1895:5",1895,"tlie",5,9,256,3.515625
"1895:5",1895,"Manufactured",5,9,256,3.515625
"1895:5",1895,"Esq",5,9,256,3.515625
"1895:5",1895,"London",5,9,256,3.515625
"1895:5",1895,"CLUB",5,8,256,3.125
"1895:5",1895,"Pepper",5,8,256,3.125
"1895:5",1895,"ill",5,8,256,3.125
"1895:5",1895,"Man",5,8,256,3.125
"1895:5",1895,"Quarter",5,8,256,3.125
"1895:6",1895,"List",6,22,165,13.3333333333333
"1895:6",1895,"Unclaimed",6,21,165,12.7272727272727
"1895:6",1895,"PHASES",6,20,165,12.1212121212121
"1895:6",1895,"MARKET",6,18,165,10.9090909090909
"1895:6",1895,"QUOTATIONS",6,18,165,10.9090909090909
"1895:6",1895,"MOON",6,18,165,10.9090909090909
"1895:6",1895,"tho",6,14,165,8.48484848484849
"1895:6",1895,"Moon",6,14,165,8.48484848484849
"1895:6",1895,"Tin",6,14,165,8.48484848484849
"1895:6",1895,"New",6,13,165,7.87878787878788
"1895:6",1895,"ROYAL",6,12,165,7.27272727272727
"1895:6",1895,"Full",6,12,165,7.27272727272727
"1895:6",1895,"Pepper",6,11,165,6.66666666666667
"1895:6",1895,"lie",6,11,165,6.66666666666667
"1895:6",1895,"NAVY",6,10,165,6.06060606060606
"1895:6",1895,"Royal",6,9,165,5.45454545454545
"1895:6",1895,"Penang",6,9,165,5.45454545454545
"1895:6",1895,"lying",6,9,165,5.45454545454545
"1896:2",1896,"tbe",2,995,7366,13.5080097746402
"1896:2",1896,"via",2,755,7366,10.2497963616617
"1896:2",1896,"MAILS",2,610,7366,8.28129242465381
"1896:2",1896,"Singapore",2,504,7366,6.84224816725496
"1896:2",1896,"ami",2,440,7366,5.97339125712734
"1896:2",1896,"Per",2,432,7366,5.86478414336139
"1896:2",1896,"Bali",2,414,7366,5.620418137388
"1896:2",1896,"ports",2,401,7366,5.44393157751833
"1896:2",1896,"aud",2,395,7366,5.36247624219386
"1896:2",1896,"two",2,376,7366,5.10453434699973
"1896:3",1896,"tbe",3,338,3428,9.85997666277713
"1896:3",1896,"tin",3,196,3428,5.71761960326721
"1896:3",1896,"NEWS",3,192,3428,5.60093348891482
"1896:3",1896,"last",3,188,3428,5.48424737456243
"1896:3",1896,"ami",3,179,3428,5.22170361726954
"1896:3",1896,"time",3,177,3428,5.16336056009335
"1896:3",1896,"Singapore",3,175,3428,5.10501750291715
"1896:3",1896,"one",3,158,3428,4.60910151691949
"1896:3",1896,"two",3,153,3428,4.463243873979
"1896:3",1896,"ill",3,152,3428,4.4340723453909
"1896:4",1896,"VESSELS",4,501,1454,34.4566712517194
"1896:4",1896,"Brit",4,422,1454,29.0233837689133
"1896:4",1896,"SHIPPING",4,299,1454,20.5639614855571
"1896:4",1896,"str",4,294,1454,20.2200825309491
"1896:4",1896,"ARRIVALS",4,291,1454,20.0137551581843
"1896:4",1896,"EXPECTED",4,290,1454,19.9449793672627
"1896:4",1896,"PORT",4,281,1454,19.3259972489684
"1896:4",1896,"CLEARANCES",4,268,1454,18.4319119669876
"1896:4",1896,"Wharf",4,229,1454,15.7496561210454
"1896:4",1896,"TRADING",4,210,1454,14.4429160935351
"1896:5",1896,"VESSELS",5,501,1454,34.4566712517194
"1896:5",1896,"Brit",5,422,1454,29.0233837689133
"1896:5",1896,"SHIPPING",5,299,1454,20.5639614855571
"1896:5",1896,"str",5,294,1454,20.2200825309491
"1896:5",1896,"ARRIVALS",5,291,1454,20.0137551581843
"1896:5",1896,"EXPECTED",5,290,1454,19.9449793672627
"1896:5",1896,"PORT",5,281,1454,19.3259972489684
"1896:5",1896,"CLEARANCES",5,268,1454,18.4319119669876
"1896:5",1896,"Wharf",5,229,1454,15.7496561210454
"1896:5",1896,"TRADING",5,210,1454,14.4429160935351
